"id","user_id","address","type","post_id","regionid","sectionid","streetid","room","area","price","storeprice","comment_total","comment_unread","comment_ltime","hasimg","kind","shape","houseage","posttime","updatetime","refreshtime","checkstatus","status","closed","living","condition","isvip","mvip","is_combine","cover","browsenum","browsenum_all","floor2","floor","ltime","distance","search_name","is_bidding","mainarea","balcony_area","groundarea","linkman","housetype","street_name","alley_name","lane_name","addr_number_name","kind_name_img","address_img","cases_name","layout","layout_str","allfloor","floorInfo","house_img","houseimg","cartplace","space_type_str","photo_alt","addition4","addition2","addition3","vipimg","vipstyle","vipBorder","new_list_comment_total","comment_class","price_hide","kind_name","photoNum","filename","nick_name","approve_pass","new_img","regionname","sectionname","icon_name","icon_class","fulladdress","address_img_title","browsenum_name","unit","houseid","region_name","section_name","addInfo","cases_id"
"187",4732404,579121,"明水路近大直街、北安路~觀河..","1",4732404,1,3,25715,3,27,"25,500",0,0,0,0,1,1,1,0,"3天前",1481193888,1481259068,1,"",0,"depart,advstore,market,park,school","icebox,cold,hotwater,naturalgas,pet,cook,balcony_0,bed,bookTable",0,0,0,"https://hp2.591.com.tw/house/active/2016/10/04/147557796834063409_210x158.crop.jpg",105,370,0,4,"2016-12-10 10:35:05",0,"",1,NA,NA,NA,"張先生",3,"明水路","","","","整層住家","近大直街、北安路~觀河景觀3房美寓","","3房2廳2衛","<span class=\"layout\">3房2廳2衛</span>，</span>",4,"樓層：4/4","77273469,77273470,77273471,77273472,77273473,77273474,77273475,77273476,77273477,",NA,"","","台北租屋,中山租屋,整層住家出租,近大直街、北安路~觀河景觀3房美寓",1,0,0,"","","",0,"none","price-hide","整層住家",9,"https://hp2.591.com.tw/house/active/2016/10/04/147557796834063409_210x158.crop.jpg","仲介 張先生","<a href=\"http://www.591.com.tw/message-212.html\" class=\"approve_pass\" target=\"_blank\" title=\"已通過仲介職業認證\" data-stat=\"list_approve_pass\">已認證</a>","","台北市","中山區","出租","rent","明水路近大直街、北安路~觀河景觀3房美寓","近大直街、北安路~觀河景觀3房美寓","昨日瀏覽","元/月",4732404,"台北市","中山區","",NA
"188",4732485,538962,"木柵路四段33巷峇里島Vill..","1",4732485,1,12,25925,2,26,"24,000",0,0,0,0,1,1,2,0,"3分鐘內",1481390793,1481445001,0,"",0,"advstore,market,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,landpost,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/12/08/148119496010641703_210x158.crop.jpg",311,1119,0,8,"2016-12-11 16:30:22",0,"",NA,NA,NA,NA,"胡先生",1,"木柵路四段","33巷","","","整層住家","峇里島Villa兩房、捷運靜巷、樹海景觀","湯泉行館","2房2廳1衛","<span class=\"layout\">2房2廳1衛</span>，</span>",10,"樓層：8/10","77274476,77274478,77274480,77274481,77274483,77274486,77274489,77274490,77274492,77274503,77274589,77274642,77274715,77274807,77274809,",NA,"","","台北租屋,文山租屋,整層住家出租,峇里島Villa兩房、捷運靜巷、樹海景觀",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",15,"https://hp2.591.com.tw/house/active/2016/12/08/148119496010641703_210x158.crop.jpg","屋主 胡先生","","","台北市","文山區","出租","rent","木柵路四段33巷峇里島Villa兩房、捷運靜巷、樹海景觀","峇里島Villa兩房、捷運靜巷、樹海景觀","昨日瀏覽","元/月",4732485,"台北市","文山區","",6231
"189",4724653,148501,"建國南路一段第一豪宅最低..","1",4724653,1,5,25649,0,10,"4,000",0,0,0,1469366063,1,8,0,0,"3分鐘內",1480999218,1481445001,1,"",0,"","balcony_1,lease",1,1,1,"https://hp1.591.com.tw/house/active/2013/08/28/137768204562234108_210x158.crop.jpg",26,159,0,0,"2016-12-11 16:30:38",0,"",NA,NA,NA,NA,"李小姐",2,"建國南路一段","","","222號","車位","第一豪宅最低價熱烈搶租中！！！","","類型：平面式","<span class=\"layout\">類型：平面式</span>",0,"","77122609,77122610,77122611,77122612,77122613,77122614,77122615,",NA,"","","台北租屋,大安租屋,車位出租,第一豪宅最低價熱烈搶租中！！！",1,0,0,"","isvip","vipStyle",0,"none","price-hide","車位",7,"https://hp1.591.com.tw/house/active/2013/08/28/137768204562234108_210x158.crop.jpg","代理人 李小姐","","","台北市","大安區","出租","rent","建國南路一段第一豪宅最低價熱烈搶租中！！！","第一豪宅最低價熱烈搶租中！！！","昨日瀏覽","元/月",4724653,"台北市","大安區","",NA
"190",4701395,148501,"八德路二段進安公園地下停..","1",4701395,1,3,25684,0,10,"4,000",0,0,0,1421257336,1,8,1,0,"3分鐘內",1480403669,1481445001,0,"",0,"","balcony_1,lease",1,1,1,"https://hp2.591.com.tw/house/active/2014/12/16/141873440677997709_210x158.crop.jpg",11,217,0,0,"2016-12-11 16:30:29",0,"",NA,NA,NA,NA,"李小姐",2,"八德路二段","","","158號","車位","進安公園地下停車場優惠出租","進安公園","類型：平面式","<span class=\"layout\">類型：平面式</span>",0,"","76662199,76662200,76662201,76662202,76662203,76662204,76662205,76662206,76662207,76662208,76662209,76662210,",NA,"","","台北租屋,中山租屋,車位出租,進安公園地下停車場優惠出租",1,0,0,"","isvip","vipStyle",0,"none","price-hide","車位",12,"https://hp2.591.com.tw/house/active/2014/12/16/141873440677997709_210x158.crop.jpg","代理人 李小姐","","","台北市","中山區","出租","rent","八德路二段進安公園地下停車場優惠出租","進安公園地下停車場優惠出租","昨日瀏覽","元/月",4701395,"台北市","中山區","",NA
"191",4693198,1997034,"士東路16巷近芝山國小住家..","1",4693198,1,8,25425,3,30,"18,000",0,0,1,1480521625,1,1,1,0,"3分鐘內",1480343304,1481445001,1,"",0,"depart,advstore,market,park,school","hotwater,landpost,cook,trabus,balcony_1",1,1,1,"https://hp1.591.com.tw/house/active/2016/11/25/148000426565787907_210x158.crop.jpg",151,2461,0,-1,"2016-12-11 16:30:36",0,"",NA,NA,NA,NA,"倪小姐",1,"士東路","16巷","266弄","12號","整層住家","近芝山國小住家三房兩廳陽光樓","","3房2廳2衛","<span class=\"layout\">3房2廳2衛</span>，</span>",5,"樓層：B1/5","76493633,76493634,76493635,76493636,76493637,76493638,",NA,"","","台北租屋,士林租屋,整層住家出租,近芝山國小住家三房兩廳陽光樓",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",6,"https://hp1.591.com.tw/house/active/2016/11/25/148000426565787907_210x158.crop.jpg","屋主 倪小姐","","","台北市","士林區","出租","rent","士東路16巷近芝山國小住家三房兩廳陽光樓","近芝山國小住家三房兩廳陽光樓","昨日瀏覽","元/月",4693198,"台北市","士林區","",NA
"192",4728809,1519349,"忠孝東路五段EAT時尚館。..","1",4728809,1,7,26214,1,17,"29,900",0,0,0,0,1,1,2,0,"3分鐘內",1481437927,1481445001,0,"",0,"","tv,icebox,cold,washer,hotwater,lift,naturalgas,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/12/07/148110109158829906_210x158.crop.jpg",85,305,0,6,"2016-12-11 16:30:29",0,"",NA,NA,NA,NA,"劉小姐",3,"忠孝東路五段","","","","整層住家","EAT時尚館。邊間景觀戶→裝潢超正","EAT時尚館","1房1廳1衛","<span class=\"layout\">1房1廳1衛</span>，</span>",11,"樓層：6/11","77203996,77203969,77203976,77203982,77203987,77203990,77203992,77203995,77204002,77204004,",NA,"","","台北租屋,信義租屋,整層住家出租,EAT時尚館。邊間景觀戶→裝潢超正",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",10,"https://hp1.591.com.tw/house/active/2016/12/07/148110109158829906_210x158.crop.jpg","仲介 劉小姐","<a href=\"http://www.591.com.tw/message-212.html\" class=\"approve_pass\" target=\"_blank\" title=\"已通過仲介職業認證\" data-stat=\"list_approve_pass\">已認證</a>","","台北市","信義區","出租","rent","忠孝東路五段EAT時尚館。邊間景觀戶→裝潢超正","EAT時尚館。邊間景觀戶→裝潢超正","昨日瀏覽","元/月",4728809,"台北市","信義區","",4056
"193",4724657,148501,"忠誠路二段207巷天母室內..","1",4724657,1,8,25486,0,10,"3,666",0,0,0,1469365923,1,8,0,0,"3分鐘內",1480999295,1481445001,1,"",0,"","balcony_1,lease",1,1,1,"https://hp2.591.com.tw/house/active/2014/12/05/141779162438003506_210x158.crop.jpg",17,119,0,0,"2016-12-11 16:30:22",0,"",NA,NA,NA,NA,"陳小姐",2,"忠誠路二段","207巷","","6號","車位","天母室內平面最低價熱烈搶租中！！！","天母台北體院","類型：平面式","<span class=\"layout\">類型：平面式</span>",0,"","77122701,77122702,77122703,77122704,77122705,77122706,77122707,77122708,77122709,77122710,77122711,77122712,77122713,77122714,",NA,"","","台北租屋,士林租屋,車位出租,天母室內平面最低價熱烈搶租中！！！",1,0,0,"","isvip","vipStyle",0,"none","price-hide","車位",14,"https://hp2.591.com.tw/house/active/2014/12/05/141779162438003506_210x158.crop.jpg","代理人 陳小姐","","","台北市","士林區","出租","rent","忠誠路二段207巷天母室內平面最低價熱烈搶租中！！！","天母室內平面最低價熱烈搶租中！！！","昨日瀏覽","元/月",4724657,"台北市","士林區","",NA
"194",4664397,1347420,"南京西路圓環邊便利生活大..","1",4664397,1,2,25586,0,20,"20,000",0,0,0,0,1,2,2,0,"3分鐘內",1479356383,1481445001,0,"",0,"depart,advstore,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,landpost,cartplace,cook,trabus,balcony_0,lease,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/11/14/147911801109012804_210x158.crop.jpg",141,5325,0,11,"2016-12-11 16:30:25",0,"",NA,NA,NA,NA,"葉先生",1,"南京西路","","","167號","獨立套房","圓環邊便利生活大套房","全家福","","",12,"樓層：11/12","75891361,75891363,75891364,75891366,75891367,75891368,75891370,75891372,75891374,75891377,75891378,",NA,"","","台北租屋,大同租屋,獨立套房出租,圓環邊便利生活大套房",1,1,0,"","isvip","vipStyle",0,"none","price-hide","獨立套房",11,"https://hp2.591.com.tw/house/active/2016/11/14/147911801109012804_210x158.crop.jpg","屋主 葉先生","","","台北市","大同區","出租","rent","南京西路圓環邊便利生活大套房","圓環邊便利生活大套房","昨日瀏覽","元/月",4664397,"台北市","大同區","",NA
"195",4667752,442504,"復興南路二段193巷..","1",4667752,1,5,25661,2,42.7,"125,000",0,1,0,1479892110,1,1,2,0,"3分鐘內",1479209162,1481445001,1,"",0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/11/15/147920564084731003_210x158.crop.jpg",70,1537,0,12,"2016-12-11 16:30:28",0,"",NA,NA,NA,NA,"劉先生",3,"復興南路二段","193巷","","","整層住家","全新裝潢全新家俱電齊全","","2房2廳2衛","<span class=\"layout\">2房2廳2衛</span>，</span>",12,"樓層：12/12","75956539,75956551,75956530,75956547,75956524,75956525,75956527,75956552,76053759,",NA,"","","台北租屋,大安租屋,整層住家出租,全新裝潢全新家俱電齊全",1,0,0,"","isvip","vipStyle",1,"","price-hide","整層住家",9,"https://hp1.591.com.tw/house/active/2016/11/15/147920564084731003_210x158.crop.jpg","仲介 劉先生","<a href=\"http://www.591.com.tw/message-212.html\" class=\"approve_pass\" target=\"_blank\" title=\"已通過仲介職業認證\" data-stat=\"list_approve_pass\">已認證</a>","","台北市","大安區","出租","rent","復興南路二段193巷全新裝潢全新家俱電齊全","全新裝潢全新家俱電齊全","昨日瀏覽","元/月",4667752,"台北市","大安區","",NA
"196",4719746,1753092,"通北街電梯大直特區美<U+306E>花..","1",4719746,1,3,25732,3,46,"28,000",0,0,0,0,1,1,5,0,"7分鐘內",1481373918,1481444781,0,"",0,"depart,advstore,market,park,school,hospital","cold,washer,hotwater,lift,naturalgas,cartplace,cook,balcony_1,bed,wardrobe,bookTable",1,1,1,"https://hp1.591.com.tw/house/active/2016/12/09/148126998396266402_210x158.crop.jpg",333,1109,0,5,"2016-12-11 16:26:21",0,"",NA,NA,NA,NA,"杜先生",3,"通北街","","","","整層住家","電梯大直特區美<U+306E>花園城社區近實踐大學城","大直特區美花園 <U+306E>城","3房2廳2衛","<span class=\"layout\">3房2廳2衛</span>，</span>",9,"樓層：5/9","77319316,77319324,77319348,77319352,77319357,77319360,77319396,77319438,77319450,77319487,77321697,",NA,"","","台北租屋,中山租屋,整層住家出租,電梯大直特區美<U+306E>花園城社區近實踐大學城",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",11,"https://hp1.591.com.tw/house/active/2016/12/09/148126998396266402_210x158.crop.jpg","仲介 杜先生","","","台北市","中山區","出租","rent","通北街電梯大直特區美<U+306E>花園城社區近實踐大學城","電梯大直特區美<U+306E>花園城社區近實踐大學城","昨日瀏覽","元/月",4719746,"台北市","中山區","",NA
"197",4657439,1753092,"基湖路經典名宅系列河岸第..","1",4657439,1,3,25731,4,76,"150,000",0,0,0,0,1,1,2,0,"7分鐘內",1480926672,1481444778,0,"",0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,naturalgas,cartplace,pet,cook,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/08/11/147092485281728107_210x158.crop.jpg",98,2204,0,5,"2016-12-11 16:26:18",0,"",NA,NA,NA,NA,"杜先生",3,"基湖路","","","","整層住家","經典名宅系列河岸第一排帝景水花園!","君臨天下帝景","4房2廳3衛","<span class=\"layout\">4房2廳3衛</span>，</span>",14,"樓層：5/14","75748010,75748011,75748012,",NA,"","","台北租屋,中山租屋,整層住家出租,經典名宅系列河岸第一排帝景水花園!",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",3,"https://hp1.591.com.tw/house/active/2016/08/11/147092485281728107_210x158.crop.jpg","仲介 杜先生","","","台北市","中山區","出租","rent","基湖路經典名宅系列河岸第一排帝景水花園!","經典名宅系列河岸第一排帝景水花園!","昨日瀏覽","元/月",4657439,"台北市","中山區","",NA
"198",4695956,1753092,"明水路397巷忠泰大直明水..","1",4695956,1,3,25715,3,36,"45,000",0,0,0,0,1,1,2,0,"7分鐘內",1480773404,1481444764,0,"",0,"depart,advstore,market,night,park,school,hospital","cold,hotwater,lift,naturalgas,cartplace,pet,cook,balcony_1",1,1,1,"https://hp2.591.com.tw/house/active/2016/12/01/148053884918431509_210x158.crop.jpg",26,528,0,6,"2016-12-11 16:26:04",0,"",NA,NA,NA,NA,"杜先生",3,"明水路","397巷","","","整層住家","忠泰大直明水永安雙語新派潮流","忠泰明水永安雙語新潮","3房2廳2衛","<span class=\"layout\">3房2廳2衛</span>，</span>",12,"樓層：6/12","76813822,76813821,76813823,76813849,76813850,76813856,",NA,"","","台北租屋,中山租屋,整層住家出租,忠泰大直明水永安雙語新派潮流",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",6,"https://hp2.591.com.tw/house/active/2016/12/01/148053884918431509_210x158.crop.jpg","仲介 杜先生","","","台北市","中山區","出租","rent","明水路397巷忠泰大直明水永安雙語新派潮流","忠泰大直明水永安雙語新派潮流","昨日瀏覽","元/月",4695956,"台北市","中山區","",NA
"199",4663195,189649,"和平東路三段*正對..","1",4663195,1,7,26213,0,6,"7,500",0,2,3,1480774081,1,2,1,0,"8分鐘內",1479780362,1481444701,0,"",0,"advstore,market,park","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,bed,wardrobe,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/03/07/145735251446773008_210x158.crop.jpg",170,5229,0,5,"2016-12-11 16:30:12",0,"",NA,NA,NA,NA,"何小姐",1,"和平東路三段","","","","獨立套房","*正對木柵線麟光捷運站門口*下樓梯就到","","","",6,"樓層：5/6","75865893,75865894,75865895,75865896,75865897,75865898,75865899,75865900,",NA,"","","台北租屋,信義租屋,獨立套房出租,*正對木柵線麟光捷運站門口*下樓梯就到",1,0,0,"","isvip","vipStyle",2,"","price-hide","獨立套房",8,"https://hp2.591.com.tw/house/active/2016/03/07/145735251446773008_210x158.crop.jpg","屋主 何小姐","","","台北市","信義區","出租","rent","和平東路三段*正對木柵線麟光捷運站門口*下樓梯就到","*正對木柵線麟光捷運站門口*下樓梯就到","昨日瀏覽","元/月",4663195,"台北市","信義區","",NA
"200",4585101,69614,"松河街松山捷運1分..","1",4585101,1,4,26178,0,8,"10,000",0,2,2,1481337296,1,2,1,0,"8分鐘內",1480476200,1481444701,0,"",0,"","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,bed,wardrobe,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2008/05/19/121116924342_210x158.crop.jpg",259,8941,0,5,"2016-12-11 16:30:04",0,"",NA,NA,NA,NA,"ANDY 先生",1,"松河街","","","","獨立套房","松山捷運1分河景窗通光佳預<U+7EA6>106430","","","",5,"樓層：5/5","74354546,74354547,74354548,74354549,74354550,74354551,74354552,74354553,74354554,74354555,74354556,74354558,74354559,74356625,76214577,",NA,"","","台北租屋,松山租屋,獨立套房出租,松山捷運1分河景窗通光佳預<U+7EA6>106430",1,0,0,"","isvip","vipStyle",2,"","price-hide","獨立套房",15,"https://hp1.591.com.tw/house/active/2008/05/19/121116924342_210x158.crop.jpg","屋主 ANDY 先生","","","台北市","松山區","出租","rent","松河街松山捷運1分河景窗通光佳預<U+7EA6>106430","松山捷運1分河景窗通光佳預<U+7EA6>106430","昨日瀏覽","元/月",4585101,"台北市","松山區","",NA
"201",4730442,1669983,"延平北路二段全新裝潢電梯..","1",4730442,1,2,25576,0,8,"12,000",0,0,0,1451924021,1,3,2,0,"8分鐘內",1481345353,1481444701,0,"",0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,landpost,pet,cook,trabus,balcony_0,bed,wardrobe,sofa,bookTable",1,1,1,"https://hp1.591.com.tw/house/active/2016/12/10/148134533476255700_210x158.crop.jpg",220,850,0,3,"2016-12-11 16:30:04",0,"",NA,NA,NA,NA,"朱先生",1,"延平北路二段","","","","分租套房","全新裝潢電梯套房中山北門捷運站近台北車站","","","",12,"樓層：3/12","77371765,77371763,77232680,77232681,77232682,77232683,77232684,",NA,"","","台北租屋,大同租屋,分租套房出租,全新裝潢電梯套房中山北門捷運站近台北車站",1,0,0,"","isvip","vipStyle",0,"none","price-hide","分租套房",7,"https://hp1.591.com.tw/house/active/2016/12/10/148134533476255700_210x158.crop.jpg","屋主 朱先生","","","台北市","大同區","出租","rent","延平北路二段全新裝潢電梯套房中山北門捷運站近台北車站","全新裝潢電梯套房中山北門捷運站近台北車站","昨日瀏覽","元/月",4730442,"台北市","大同區","",NA
"202",4628756,25374,"和平東路三段606巷..","1",4628756,1,5,25634,0,5,"7,500",0,1,1,1479048199,1,3,3,0,"8分鐘內",1480563994,1481444701,0,"",0,"","tv,icebox,cold,washer,hotwater,four,broadband,landpost,trabus,balcony_1,bed,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/01/08/145222117586643500_210x158.crop.jpg",104,4693,0,1,"2016-12-11 16:30:12",0,"",NA,NA,NA,NA,"李小姐",1,"和平東路三段","606巷","","51號","分租套房","捷運麟光站附近1樓套房","","","",2,"樓層：1/2","75180973,75180974,75180975,75180976,75180977,75180978,75180979,75180980,75180981,75180982,75180983,",NA,"","","台北租屋,大安租屋,分租套房出租,捷運麟光站附近1樓套房",1,0,0,"","isvip","vipStyle",1,"","price-hide","分租套房",11,"https://hp1.591.com.tw/house/active/2016/01/08/145222117586643500_210x158.crop.jpg","屋主 李小姐","","","台北市","大安區","出租","rent","和平東路三段606巷捷運麟光站附近1樓套房","捷運麟光站附近1樓套房","昨日瀏覽","元/月",4628756,"台北市","大安區","",NA
"203",4710776,396535,"民生東路五段137巷..","1",4710776,1,4,26164,0,10,"18,000",0,1,1,1480705001,1,2,1,0,"8分鐘內",1480750623,1481444701,0,"",0,"advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,lift,landpost,cook,balcony_0,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/12/03/148075038594758704_210x158.crop.jpg",117,1622,0,3,"2016-12-11 16:30:08",0,"",NA,NA,NA,NA,"吳先生",1,"民生東路五段","137巷","4弄","20號","獨立套房","精裝大坪數高級套房帶全套家電","名人世界","","",15,"樓層：3/15","76967236,76845453,76845460,76845461,76967121,76967179,76967248,76967274,",NA,"","","台北租屋,松山租屋,獨立套房出租,精裝大坪數高級套房帶全套家電",1,0,0,"","isvip","vipStyle",1,"","price-hide","獨立套房",8,"https://hp2.591.com.tw/house/active/2016/12/03/148075038594758704_210x158.crop.jpg","屋主 吳先生","","","台北市","松山區","出租","rent","民生東路五段137巷精裝大坪數高級套房帶全套家電","精裝大坪數高級套房帶全套家電","昨日瀏覽","元/月",4710776,"台北市","松山區","",29415
"204",4602810,1350227,"武昌街二段西門町商圈樓中..","1",4602810,1,6,26316,0,10,"15,500",0,0,0,1471865569,1,3,1,0,"13分鐘內",1477383407,1481444401,1,"",0,"depart,advstore,night,park,school","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,bed,wardrobe,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/10/07/147582961966143407_210x158.crop.jpg",104,5966,0,3,"2016-12-11 16:24:07",0,"",NA,NA,NA,NA,"施先生",1,"武昌街二段","","","","分租套房","西門町商圈樓中樓大空間美套","","","",5,"樓層：3/5","74699310,74699311,74699312,74699313,74699314,74699315,74699316,",NA,"","","台北租屋,萬華租屋,分租套房出租,西門町商圈樓中樓大空間美套",1,0,0,"","isvip","vipStyle",0,"none","price-hide","分租套房",7,"https://hp1.591.com.tw/house/active/2016/10/07/147582961966143407_210x158.crop.jpg","屋主 施先生","","","台北市","萬華區","出租","rent","武昌街二段西門町商圈樓中樓大空間美套","西門町商圈樓中樓大空間美套","昨日瀏覽","元/月",4602810,"台北市","萬華區","",NA
"205",4676245,405105,"小北街22巷☆士林小北街,..","1",4676245,1,8,25433,0,6.5,"11,000",0,0,0,1419837845,1,2,1,0,"13分鐘內",1479457198,1481444401,1,"",0,"depart,advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,naturalgas,landpost,balcony_0,lease,bed,wardrobe,bookTable,chair",1,1,1,"https://hp1.591.com.tw/house/active/2016/09/03/147288885414566706_210x158.crop.jpg",146,4762,0,2,"2016-12-11 16:24:08",0,"",NA,NA,NA,NA,"許先生",1,"小北街","22巷","","12號","獨立套房","☆士林小北街,溫馨套房,5分鐘至捷運站☆","","","",5,"樓層：2/5","76134326,76134327,76134328,76134329,76134330,76134331,76134332,76134333,",NA,"","","台北租屋,士林租屋,獨立套房出租,☆士林小北街,溫馨套房,5分鐘至捷運站☆",1,0,0,"","isvip","vipStyle",0,"none","price-hide","獨立套房",8,"https://hp1.591.com.tw/house/active/2016/09/03/147288885414566706_210x158.crop.jpg","屋主 許先生","","","台北市","士林區","出租","rent","小北街22巷☆士林小北街,溫馨套房,5分鐘至捷運站☆","☆士林小北街,溫馨套房,5分鐘至捷運站☆","昨日瀏覽","元/月",4676245,"台北市","士林區","",NA
"206",4690304,1996216,"成功路五段420巷成..","1",4690304,1,10,25879,3,37,"35,000",0,2,0,1480922791,1,1,2,0,"13分鐘內",1481416469,1481444401,0,"",0,"advstore,park,school,hospital","icebox,cold,washer,hotwater,lift,naturalgas,landpost,cartplace,cook,trabus,balcony_1,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/11/23/147991029499610605_210x158.crop.jpg",61,1539,0,2,"2016-12-11 16:24:11",0,"",NA,NA,NA,NA,"陸小姐",1,"成功路五段","420巷","","","整層住家","成功路五段24小時保全管理","麗都","3房2廳2衛","<span class=\"layout\">3房2廳2衛</span>，</span>",11,"樓層：2/11","76435768,76435648,76435675,76435711,76435770,76435827,76435938,76435953,76435961,76697953,76435981,76436039,76697954,",NA,"","","台北租屋,內湖租屋,整層住家出租,成功路五段24小時保全管理",1,0,0,"","isvip","vipStyle",2,"","price-hide","整層住家",13,"https://hp2.591.com.tw/house/active/2016/11/23/147991029499610605_210x158.crop.jpg","屋主 陸小姐","","","台北市","內湖區","出租","rent","成功路五段420巷成功路五段24小時保全管理","成功路五段24小時保全管理","昨日瀏覽","元/月",4690304,"台北市","內湖區","",NA
"207",4613749,1350227,"錦西街限月租,年租..","1",4613749,1,3,25752,0,8,"22,000",0,1,1,1481105575,1,2,2,0,"13分鐘內",1477718183,1481444401,1,"",0,"advstore,market,night,park,school,hospital","tv,icebox,cold,washer,hotwater,four,broadband,landpost,balcony_0,lease,bed,wardrobe,sofa,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/04/13/146053773838052201_210x158.crop.jpg",42,2924,0,3,"2016-12-11 16:24:15",0,"",NA,NA,NA,NA,"施先生",1,"錦西街","","","","獨立套房","限月租,年租勿來捷運3分鐘,歡迎公司行號","馬偕優質套房","","",8,"樓層：3/8","74910348,74910349,74910350,74910351,",NA,"","","台北租屋,中山租屋,獨立套房出租,限月租,年租勿來捷運3分鐘,歡迎公司行號",1,0,0,"","isvip","vipStyle",1,"","price-hide","獨立套房",4,"https://hp2.591.com.tw/house/active/2016/04/13/146053773838052201_210x158.crop.jpg","屋主 施先生","","","台北市","中山區","出租","rent","錦西街限月租,年租勿來捷運3分鐘,歡迎公司行號","限月租,年租勿來捷運3分鐘,歡迎公司行號","昨日瀏覽","元/月",4613749,"台北市","中山區","",NA
"208",4670368,101764,"潮州街48巷【自租】中正國..","1",4670368,1,5,25675,2,33.1,"68,000",0,0,0,0,1,1,2,0,"18分鐘內",1480775729,1481444101,0,"",0,"advstore,market,school","tv,icebox,cold,washer,hotwater,broadband,lift,naturalgas,landpost,cartplace,cook,balcony_1,bed,wardrobe,bookTable,chair",1,1,1,"https://hp2.591.com.tw/house/active/2016/09/30/147521155062308006_210x158.crop.jpg",49,1150,0,2,"2016-12-11 16:18:02",0,"",NA,NA,NA,NA,"蔡小姐",1,"潮州街","48巷","","","整層住家","【自租】中正國中潮州街百萬裝潢傢俱家電全","門月閒","2房2廳2衛","<span class=\"layout\">2房2廳2衛</span>，</span>",7,"樓層：2/7","76009278,76009279,76009280,76009281,76009282,76009283,76009284,76009285,76009286,76009287,76009288,76009289,76009290,",NA,"","","台北租屋,大安租屋,整層住家出租,【自租】中正國中潮州街百萬裝潢傢俱家電全",1,0,0,"","isvip","vipStyle",0,"none","price-hide","整層住家",13,"https://hp2.591.com.tw/house/active/2016/09/30/147521155062308006_210x158.crop.jpg","屋主 蔡小姐","","","台北市","大安區","出租","rent","潮州街48巷【自租】中正國中潮州街百萬裝潢傢俱家電全","【自租】中正國中潮州街百萬裝潢傢俱家電全","昨日瀏覽","元/月",4670368,"台北市","大安區","",NA
